OrderID,Order Year,Order Quarter,Order Month,Order Day,Customer Name,Customer Country,Customer City,ProductName,Product CategoryName,Quantity,UnitPrice in USD,Unit Discount in %,UnitCost in USD,Shipper Name,Freight Cost (Paid by Customer)
10930,2018,Qtr 3,July,4,Bond Ltd,USA,Kirkland,Feiss Fleece Trousers,Sportswear,25,39.76,0.200000003,33.18,World Wide Transports,896.15
10930,2018,Qtr 3,July,4,Bond Ltd,USA,Kirkland,Onesy Dress,Baby Clothes,30,47.85,0.200000003,37.17,World Wide Transports,896.15
10930,2018,Qtr 3,July,4,Bond Ltd,USA,Kirkland,Tracksuit,Sportswear,25,41.58,0,36.06,World Wide Transports,896.15
10931,2017,Qtr 4,October,2,Golden Design Group,Switzerland,Genève,Aino Shoes,Baby Clothes,42,27.03,0.150000006,21.11,Quik Shipping,244.87
10931,2017,Qtr 4,October,2,Golden Design Group,Switzerland,Genève,Lightweight Sandals,Women's Footwear,30,19.25,0,16.14,Quik Shipping,244.87
10932,2017,Qtr 4,December,2,Millenium,Canada,Vancouver,Bow tie,Men's Clothes,20,7.82,0.100000001,6.61,World Wide Transports,642.43
10932,2017,Qtr 4,December,2,Millenium,Canada,Vancouver,Lace Shoes,Sportswear,14,27.04,0.100000001,25.39,World Wide Transports,642.43
10932,2017,Qtr 4,December,2,Millenium,Canada,Vancouver,Oyaki Kimono,Women's Clothes,16,11.43,0,8.96,World Wide Transports,642.43
10932,2017,Qtr 4,December,2,Millenium,Canada,Vancouver,Wimbledon T-Shirt,Sportswear,30,9.49,0.100000001,7.33,World Wide Transports,642.43
10933,2017,Qtr 4,October,2,Th Fashing,UK,London,AAA Running Shoe,Sportswear,30,25.49,0,22.24,SafeAndFast,2195.07
10933,2017,Qtr 4,October,2,Th Fashing,UK,London,Jack Flash Dress,Women's Clothes,2,55.19,0,52.38,SafeAndFast,2195.07
10934,2018,Qtr 2,June,7,Warp AG,Germany,Frankfurt a.M.,Shagall Socks,Women's Clothes,20,3.7,0,3.21,SafeAndFast,1460.44
10935,2017,Qtr 4,December,5,Bond Ltd,USA,Kirkland,Deuce Shirt,Baby Clothes,4,24.69,0.25,22.09,World Wide Transports,896.15
10935,2017,Qtr 4,December,5,Bond Ltd,USA,Kirkland,DSW Sandals,Women's Footwear,8,9.12,0.25,7.43,World Wide Transports,896.15
10935,2017,Qtr 4,December,5,Bond Ltd,USA,Kirkland,Lenin Jeansshorts,Men's Clothes,21,21.15,0,15.37,World Wide Transports,896.15
10936,2017,Qtr 4,October,5,The Corner Store,USA,Eugene,Mehmet-Tröja,Baby Clothes,30,8.72,0.200000003,6.45,World Wide Transports,1998.15
10937,2017,Qtr 4,December,6,Los Pantalones Magicos,Argentina,Buenos Aires,Baywatch Swimsuit,Swimwear,20,7.71,0,6.76,SafeAndFast,294.65
10937,2017,Qtr 4,December,6,Los Pantalones Magicos,Argentina,Buenos Aires,RDL Suit,Children's Clothes,8,49.66,0,36.81,SafeAndFast,294.65
10938,2018,Qtr 1,March,8,Grunewald,Germany,Cunewalde,Aino Shoes,Baby Clothes,20,22.63,0.25,21.11,SafeAndFast,1774.84
10938,2018,Qtr 1,March,8,Grunewald,Germany,Cunewalde,Atles Lussekofta,Men's Clothes,35,32.27,0.25,26.49,SafeAndFast,1774.84
10938,2018,Qtr 1,March,8,Grunewald,Germany,Cunewalde,Game Over T-Shirt,Sportswear,49,5.26,0.25,4.44,SafeAndFast,1774.84
10938,2018,Qtr 1,March,8,Grunewald,Germany,Cunewalde,Summer Shorts,Swimwear,24,12.67,0.25,10.48,SafeAndFast,1774.84
10939,2017,Qtr 4,October,6,La Moda d'il Futuri,Italy,Bergamo,Minnki Pälsii,Women's Clothes,40,59.21,0.150000006,46.1,Quik Shipping,451.24
10939,2017,Qtr 4,October,6,La Moda d'il Futuri,Italy,Bergamo,Mr2 Trousers,Men's Clothes,10,17.96,0.150000006,16.17,Quik Shipping,451.24
10940,2018,Qtr 2,April,9,Rode & Vite,Denmark,København,Aino Shoes,Baby Clothes,20,23.28,0,21.11,SafeAndFast,1426.24
10940,2018,Qtr 2,April,9,Rode & Vite,Denmark,København,Runner Shoes,Children's Clothes,8,38.57,0,33.11,SafeAndFast,1426.24
10941,2018,Qtr 1,March,9,The Corner Store,USA,Eugene,Cap,Sportswear,80,12.82,0.25,9.67,World Wide Transports,1998.15
10941,2018,Qtr 1,March,9,The Corner Store,USA,Eugene,Lace Shoes,Sportswear,30,27.28,0.25,25.39,World Wide Transports,1998.15
10941,2018,Qtr 1,March,9,The Corner Store,USA,Eugene,Oyaki Kimono,Women's Clothes,50,12.53,0,8.96,World Wide Transports,1998.15
10941,2018,Qtr 1,March,9,The Corner Store,USA,Eugene,Rossi Bermuda Shorts,Men's Clothes,44,8.02,0.25,7.53,World Wide Transports,1998.15
10942,2018,Qtr 1,January,7,Sport Shop,Italy,Reggio Emilia,Finnish Sport Blades,Sportswear,28,19.71,0,15.43,Quik Shipping,245.48
10943,2017,Qtr 4,October,7,Millenium,Canada,Vancouver,Aino Shoes,Baby Clothes,15,24.28,0,21.11,World Wide Transports,642.43
10943,2017,Qtr 4,October,7,Millenium,Canada,Vancouver,Ravellis Träskor,Women's Footwear,21,3.49,0,2.65,World Wide Transports,642.43
10943,2017,Qtr 4,October,7,Millenium,Canada,Vancouver,Rodbye Troje,Baby Clothes,15,12.39,0,9.07,World Wide Transports,642.43
10944,2017,Qtr 4,October,8,Boombastic,Germany,Münster,Desperado Jeans,Men's Clothes,5,25.9,0.25,21.1,SafeAndFast,1204.8
10944,2017,Qtr 4,October,8,Boombastic,Germany,Münster,Okkaba Skin Jackets,Women's Clothes,18,72.73,0.25,67.17,SafeAndFast,1204.8
10944,2017,Qtr 4,October,8,Boombastic,Germany,Münster,Slip-on Shoes,Women's Footwear,18,40.4,0,34.17,SafeAndFast,1204.8
10945,2018,Qtr 1,February,7,The Corner Store,USA,Eugene,Aino Shoes,Baby Clothes,20,27.17,0,21.11,World Wide Transports,1998.15
10945,2018,Qtr 1,February,7,The Corner Store,USA,Eugene,Rossi Bermuda Shorts,Men's Clothes,10,7.9,0,7.53,World Wide Transports,1998.15
10946,2018,Qtr 2,April,10,Boleros,Ireland,Cork,Samba Soccer Socks,Men's Clothes,25,4.63,0,3.9,SafeAndFast,2544.25
10946,2018,Qtr 2,April,10,Boleros,Ireland,Cork,Sapporoo Gloves,Baby Clothes,25,6.7,0,6.2,SafeAndFast,2544.25
10946,2018,Qtr 2,April,10,Boleros,Ireland,Cork,Wrap Skirt,Women's Clothes,40,13.69,0,10.95,SafeAndFast,2544.25
10947,2018,Qtr 2,April,11,Shoe Expert,UK,London,Rasta WCT,Sportswear,4,8.28,0,6.69,SafeAndFast,208.29
10948,2017,Qtr 4,October,9,Los Trajes de Matador,Spain,Sevilla,Feiss Fleece Trousers,Sportswear,4,38.73,0,33.18,Quik Shipping,459.32
10948,2017,Qtr 4,October,9,Los Trajes de Matador,Spain,Sevilla,Finnish Swimsuit,Swimwear,9,16.05,0,13.57,Quik Shipping,459.32
10948,2017,Qtr 4,October,9,Los Trajes de Matador,Spain,Sevilla,Summit Hiking Boots,Men's Footwear,40,100.76,0,82.74,Quik Shipping,459.32
10949,2018,Qtr 3,July,11,Big Foot Shoes,Canada,Tsawassen,Lace Shoes,Sportswear,60,27.59,0,25.39,World Wide Transports,248.35
10949,2018,Qtr 3,July,11,Big Foot Shoes,Canada,Tsawassen,Sapporoo Gloves,Baby Clothes,30,6.48,0,6.2,World Wide Transports,248.35
10949,2018,Qtr 3,July,11,Big Foot Shoes,Canada,Tsawassen,Shagall Socks,Women's Clothes,12,4.05,0,3.21,World Wide Transports,248.35
10949,2018,Qtr 3,July,11,Big Foot Shoes,Canada,Tsawassen,TieBreak Tennis shoes,Men's Footwear,6,27.36,0,19.35,World Wide Transports,248.35
10950,2018,Qtr 3,July,14,La Moda d'il Futuri,Italy,Bergamo,Rossi Shorts,Women's Clothes,5,22.86,0,19.34,Quik Shipping,451.24
10951,2017,Qtr 4,October,12,Rode & Vite,Denmark,København,Bow tie,Men's Clothes,50,7.23,0.050000001,6.61,SafeAndFast,1426.24
10951,2017,Qtr 4,October,12,Rode & Vite,Denmark,København,Casual Boots,Sportswear,15,23.72,0.050000001,20.2,SafeAndFast,1426.24
10951,2017,Qtr 4,October,12,Rode & Vite,Denmark,København,Duck Shirt,Baby Clothes,6,9.54,0.050000001,7.28,SafeAndFast,1426.24
10952,2017,Qtr 4,October,12,Eintrach GS,Germany,Berlin,RDL Suit,Children's Clothes,2,44.55,0,36.81,SafeAndFast,1883.1
10952,2017,Qtr 4,October,12,Eintrach GS,Germany,Berlin,Shagall Socks,Women's Clothes,16,3.87,0.050000001,3.21,SafeAndFast,1883.1
10953,2017,Qtr 4,October,12,Dr Jims Trousers,UK,London,Rossi Bermuda Shorts,Men's Clothes,50,7.89,0.050000001,7.53,SafeAndFast,175.93
10953,2017,Qtr 4,October,12,Dr Jims Trousers,UK,London,Tennis Suit,Sportswear,50,83.9,0.050000001,64.49,SafeAndFast,175.93
10954,2018,Qtr 1,January,13,El Pirata,Venezuela,I. de Margarita,Danske Treshoe,Men's Footwear,30,8.76,0,8.44,SafeAndFast,632.46
10954,2018,Qtr 1,January,13,El Pirata,Venezuela,I. de Margarita,Game Over T-Shirt,Sportswear,24,5.48,0.150000006,4.44,SafeAndFast,632.46
10954,2018,Qtr 1,January,13,El Pirata,Venezuela,I. de Margarita,Rossi Bermuda Shorts,Men's Clothes,25,8.42,0.150000006,7.53,SafeAndFast,632.46
10954,2018,Qtr 1,January,13,El Pirata,Venezuela,I. de Margarita,Wimbledon T-Shirt,Sportswear,28,9.78,0.150000006,7.33,SafeAndFast,632.46
10955,2017,Qtr 4,October,13,Th Fashing,UK,London,Bow tie,Men's Clothes,12,7.86,0.200000003,6.61,SafeAndFast,2195.07
10956,2017,Qtr 4,November,13,Man Kleider,Germany,Mannheim,Basket Shoes,Sportswear,12,10.01,0,8.78,SafeAndFast,243.28
10956,2017,Qtr 4,November,13,Man Kleider,Germany,Mannheim,Lundenhagen Boots,Men's Footwear,14,23.04,0,22.12,SafeAndFast,243.28
10956,2017,Qtr 4,November,13,Man Kleider,Germany,Mannheim,Summit Hiking Boots,Men's Footwear,8,98.18,0,82.74,SafeAndFast,243.28
10957,2017,Qtr 4,December,14,El Zapato Rojo,Venezuela,San Cristóbal,Baby Dark Lounge Suit,Baby Clothes,30,27.94,0,22.71,SafeAndFast,966.71
10957,2017,Qtr 4,December,14,El Zapato Rojo,Venezuela,San Cristóbal,LA. Shorts,Swimwear,40,5.94,0,5.17,SafeAndFast,966.71
10957,2017,Qtr 4,December,14,El Zapato Rojo,Venezuela,San Cristóbal,WFS Shoes,Women's Footwear,8,34.89,0,29.25,SafeAndFast,966.71
10958,2018,Qtr 1,January,14,Los Espandrilos Fantasticos,Argentina,Buenos Aires,O-Man Underwear,Men's Clothes,20,6.17,0,4.72,SafeAndFast,222
10958,2018,Qtr 1,January,14,Los Espandrilos Fantasticos,Argentina,Buenos Aires,Oyaki Kimono,Women's Clothes,5,11.65,0,8.96,SafeAndFast,222
10958,2018,Qtr 1,January,14,Los Espandrilos Fantasticos,Argentina,Buenos Aires,Runner Shoes,Children's Clothes,6,38.17,0,33.11,SafeAndFast,222
10959,2017,Qtr 4,October,14,Paintho da Gama,Brazil,Campinas,Bow tie,Men's Clothes,20,7.24,0.150000006,6.61,SafeAndFast,393.71
10960,2018,Qtr 2,April,17,El Zapato Rojo,Venezuela,San Cristóbal,Duck Shirt,Baby Clothes,24,9.58,0,7.28,SafeAndFast,966.71
10960,2018,Qtr 2,April,17,El Zapato Rojo,Venezuela,San Cristóbal,Samba Soccer Socks,Men's Clothes,10,4.64,0.25,3.9,SafeAndFast,966.71
10961,2017,Qtr 4,October,15,Roba di Piel,Brazil,São Paulo,Borat Mankini Swimsuit,Men's Clothes,60,388.91,0,304.7,SafeAndFast,628.32
10961,2017,Qtr 4,October,15,Roba di Piel,Brazil,São Paulo,Winter Boots,Women's Footwear,6,74.17,0.050000001,70.81,SafeAndFast,628.32
10962,2018,Qtr 2,April,17,Grunewald,Germany,Cunewalde,Aino Shoes,Baby Clothes,77,23.72,0,21.11,SafeAndFast,1774.84
10962,2018,Qtr 2,April,17,Grunewald,Germany,Cunewalde,Borat Mankini Swimsuit,Men's Clothes,44,377.92,0,304.7,SafeAndFast,1774.84
10962,2018,Qtr 2,April,17,Grunewald,Germany,Cunewalde,Jack Flash Dress,Women's Clothes,20,57.77,0,52.38,SafeAndFast,1774.84
10962,2018,Qtr 2,April,17,Grunewald,Germany,Cunewalde,Runner Shoes,Children's Clothes,45,39.33,0,33.11,SafeAndFast,1774.84
10962,2018,Qtr 2,April,17,Grunewald,Germany,Cunewalde,Tube Socks,Sportswear,9,1.94,0,1.65,SafeAndFast,1774.84
10963,2017,Qtr 4,October,15,El Traige do Benfica,Portugal,Lisboa,Game Over T-Shirt,Sportswear,2,4.78,0.150000006,4.44,Quik Shipping,246.47
10964,2018,Qtr 3,July,18,Chateau de Ville,France,Paris,Deuce Shirt,Baby Clothes,6,25.4,0,22.09,Quik Shipping,160.69
10964,2018,Qtr 3,July,18,Chateau de Ville,France,Paris,Le Baby Dress,Women's Clothes,5,87.28,0,62.38,Quik Shipping,160.69
10964,2018,Qtr 3,July,18,Chateau de Ville,France,Paris,Tube Socks,Sportswear,10,2.04,0,1.65,Quik Shipping,160.69
10965,2018,Qtr 2,April,18,Boombastic,Germany,Münster,Summit Hiking Boots,Men's Footwear,16,97.07,0,82.74,SafeAndFast,1204.8
10966,2017,Qtr 4,October,16,Champes,France,Lille,Lace Shoes,Sportswear,12,28.64,0.150000006,25.39,Quik Shipping,1406.79
10966,2017,Qtr 4,October,16,Champes,France,Lille,Mehmet-Skor,Baby Clothes,8,4.17,0,3.43,Quik Shipping,1406.79
10966,2017,Qtr 4,October,16,Champes,France,Lille,Slip-on Shoes,Women's Footwear,12,39.12,0.150000006,34.17,Quik Shipping,1406.79
10967,2018,Qtr 2,April,21,Boombastic,Germany,Münster,Finnish Sport Blades,Sportswear,40,18.67,0,15.43,SafeAndFast,1204.8
10967,2018,Qtr 2,April,21,Boombastic,Germany,Münster,Squash Shorts,Sportswear,12,9.31,0,7.4,SafeAndFast,1204.8
10968,2017,Qtr 4,November,19,The Corner Store,USA,Eugene,Samba Soccer Socks,Men's Clothes,30,4.27,0,3.9,World Wide Transports,1998.15
10968,2017,Qtr 4,November,19,The Corner Store,USA,Eugene,Tank Swimsuit,Swimwear,30,9.63,0,7.92,World Wide Transports,1998.15
10968,2017,Qtr 4,November,19,The Corner Store,USA,Eugene,WFS Shoes,Women's Footwear,4,30.34,0,29.25,World Wide Transports,1998.15
10969,2018,Qtr 2,April,21,Tendha do Flamengo,Brazil,São Paulo,Rodbye Troje,Baby Clothes,9,13.07,0,9.07,SafeAndFast,138.04
10970,2017,Qtr 4,October,20,Las Corbatas,Spain,Madrid,Winter Boots,Women's Footwear,40,76.23,0.200000003,70.81,Quik Shipping,191.43
10971,2018,Qtr 2,April,22,Le Sais de Rión,France,Nantes,Davenport Shoes,Men's Footwear,14,135.16,0,100.74,SafeAndFast,97.07
10972,2017,Qtr 4,October,20,La Boheme,France,Versailles,Casual Boots,Sportswear,7,25.33,0,20.2,Quik Shipping,228.48
10972,2017,Qtr 4,October,20,La Boheme,France,Versailles,TieBreak Tennis shoes,Men's Footwear,6,25.26,0,19.35,Quik Shipping,228.48
10973,2017,Qtr 4,October,20,La Boheme,France,Versailles,Bike Helmet,Sportswear,5,30.84,0,26.13,Quik Shipping,228.48
10973,2017,Qtr 4,October,20,La Boheme,France,Versailles,Bow tie,Men's Clothes,10,8.21,0,6.61,Quik Shipping,228.48
10973,2017,Qtr 4,October,20,La Boheme,France,Versailles,Duck Shirt,Baby Clothes,6,8.71,0,7.28,Quik Shipping,228.48
10974,2017,Qtr 4,October,21,Macalena,USA,Lander,Serve-Shirt,Women's Clothes,10,20.74,0,15.9,World Wide Transports,320.91
10975,2018,Qtr 2,May,23,Champes,France,Lille,Bow tie,Men's Clothes,10,8.38,0,6.61,Quik Shipping,1406.79
10975,2018,Qtr 2,May,23,Champes,France,Lille,Tuxedo Top,Women's Clothes,16,19.78,0,16.14,Quik Shipping,1406.79
10976,2017,Qtr 4,October,21,El Zapato Rojo,Venezuela,San Cristóbal,RDL Suit,Children's Clothes,20,42.34,0,36.81,SafeAndFast,966.71
10977,2017,Qtr 4,October,22,Bond Ltd,USA,Kirkland,Lundenhagen Boots,Men's Footwear,30,26.99,0,22.12,World Wide Transports,896.15
10977,2017,Qtr 4,October,22,Bond Ltd,USA,Kirkland,Serve-Shirt,Women's Clothes,20,21.68,0,15.9,World Wide Transports,896.15
10977,2017,Qtr 4,October,22,Bond Ltd,USA,Kirkland,Summit Hiking Boots,Men's Footwear,10,104.75,0,82.74,World Wide Transports,896.15
10977,2017,Qtr 4,October,22,Bond Ltd,USA,Kirkland,Terence Top,Women's Clothes,30,60.54,0,48.17,World Wide Transports,896.15
10978,2018,Qtr 2,May,24,Rode & Vite,Denmark,København,Basket Shoes,Sportswear,40,10.02,0.150000006,8.78,SafeAndFast,1426.24
10978,2018,Qtr 2,May,24,Rode & Vite,Denmark,København,Duck Trousers,Baby Clothes,10,18.29,0,16.34,SafeAndFast,1426.24
10978,2018,Qtr 2,May,24,Rode & Vite,Denmark,København,Okkaba Skin Jackets,Women's Clothes,6,71.97,0.150000006,67.17,SafeAndFast,1426.24
10978,2018,Qtr 2,May,24,Rode & Vite,Denmark,København,Tuxedo Top,Women's Clothes,20,19.92,0.150000006,16.14,SafeAndFast,1426.24
10979,2017,Qtr 4,December,22,The Corner Store,USA,Eugene,Rossi Bermuda Shorts,Men's Clothes,24,8.65,0,7.53,World Wide Transports,1998.15
10979,2017,Qtr 4,December,22,The Corner Store,USA,Eugene,Runner Shoes,Children's Clothes,18,41.68,0,33.11,World Wide Transports,1998.15
10979,2017,Qtr 4,December,22,The Corner Store,USA,Eugene,Samba Soccer Socks,Men's Clothes,80,4.12,0,3.9,World Wide Transports,1998.15
10979,2017,Qtr 4,December,22,The Corner Store,USA,Eugene,Serve-Shirt,Women's Clothes,35,19.92,0,15.9,World Wide Transports,1998.15
10979,2017,Qtr 4,December,22,The Corner Store,USA,Eugene,Tank Swimsuit,Swimwear,20,10.45,0,7.92,World Wide Transports,1998.15
10979,2017,Qtr 4,December,22,The Corner Store,USA,Eugene,Tracksuit,Sportswear,30,40.45,0,36.06,World Wide Transports,1998.15
10980,2018,Qtr 2,May,25,Th Fashing,UK,London,Bow tie,Men's Clothes,40,8.01,0.200000003,6.61,SafeAndFast,2195.07
10981,2018,Qtr 3,July,5,El Carnevale,Brazil,Rio de Janeiro,Le Baby Dress,Women's Clothes,60,79.94,0,62.38,SafeAndFast,825.07
10982,2017,Qtr 4,October,23,Don Balón,Mexico,México D.F.,Runner Shoes,Children's Clothes,20,37.32,0,33.11,World Wide Transports,1192.26
10982,2017,Qtr 4,October,23,Don Balón,Mexico,México D.F.,Summer Shorts,Swimwear,9,11.37,0,10.48,World Wide Transports,1192.26
10983,2018,Qtr 2,May,25,Th Fashing,UK,London,Aino Shoes,Baby Clothes,84,22.63,0.150000006,21.11,SafeAndFast,2195.07
10983,2018,Qtr 2,May,25,Th Fashing,UK,London,Lightweight Sandals,Women's Footwear,15,19.56,0,16.14,SafeAndFast,2195.07
10984,2017,Qtr 4,December,26,El Abrigo Mortal,Venezuela,Caracas,Mehmet-Tröja,Baby Clothes,40,8.75,0,6.45,SafeAndFast,160.74
10984,2017,Qtr 4,December,26,El Abrigo Mortal,Venezuela,Caracas,Samba Soccer Socks,Men's Clothes,20,4.64,0,3.9,SafeAndFast,160.74
10984,2017,Qtr 4,December,26,El Abrigo Mortal,Venezuela,Caracas,Wimbledon T-Shirt,Sportswear,55,10.05,0,7.33,SafeAndFast,160.74
10985,2017,Qtr 4,December,26,Boleros,Ireland,Cork,Deuce Shirt,Baby Clothes,8,27.87,0.100000001,22.09,SafeAndFast,2544.25
10985,2017,Qtr 4,December,26,Boleros,Ireland,Cork,Riviera Swimsuit,Swimwear,35,20.53,0.100000001,15.12,SafeAndFast,2544.25
10985,2017,Qtr 4,December,26,Boleros,Ireland,Cork,Wimbledon T-Shirt,Sportswear,36,9.38,0.100000001,7.33,SafeAndFast,2544.25
10986,2017,Qtr 4,October,26,Los Espandrilos Fantasticos,Argentina,Buenos Aires,Borat Mankini Swimsuit,Men's Clothes,10,368.93,0,304.7,SafeAndFast,222
10986,2017,Qtr 4,October,26,Los Espandrilos Fantasticos,Argentina,Buenos Aires,Desperado Jeans,Men's Clothes,30,28.52,0,21.1,SafeAndFast,222
10986,2017,Qtr 4,October,26,Los Espandrilos Fantasticos,Argentina,Buenos Aires,Tennis Suit,Sportswear,15,80.78,0,64.49,SafeAndFast,222
10986,2017,Qtr 4,October,26,Los Espandrilos Fantasticos,Argentina,Buenos Aires,Wrap Skirt,Women's Clothes,15,13.14,0,10.95,SafeAndFast,222
10987,2018,Qtr 1,January,27,Th Fashing,UK,London,Oyaki Kimono,Women's Clothes,20,12.47,0,8.96,SafeAndFast,2195.07
10987,2018,Qtr 1,January,27,Th Fashing,UK,London,Runner Shoes,Children's Clothes,60,41.12,0,33.11,SafeAndFast,2195.07
10987,2018,Qtr 1,January,27,Th Fashing,UK,London,Summer Shorts,Swimwear,6,13.07,0,10.48,SafeAndFast,2195.07
10988,2017,Qtr 4,October,27,The Corner Store,USA,Eugene,Lace Shoes,Sportswear,40,29.72,0.100000001,25.39,World Wide Transports,1998.15
10988,2017,Qtr 4,October,27,The Corner Store,USA,Eugene,Runner Shoes,Children's Clothes,60,39.93,0,33.11,World Wide Transports,1998.15
10989,2017,Qtr 4,October,27,Copacabana,Brazil,Rio de Janeiro,Desperado Jeans,Men's Clothes,15,25.71,0,21.1,SafeAndFast,308.94
10989,2017,Qtr 4,October,27,Copacabana,Brazil,Rio de Janeiro,Duck Shirt,Baby Clothes,4,9.34,0,7.28,SafeAndFast,308.94
10989,2017,Qtr 4,October,27,Copacabana,Brazil,Rio de Janeiro,Shagall Socks,Women's Clothes,40,3.99,0,3.21,SafeAndFast,308.94
10990,2017,Qtr 4,October,28,Eintrach GS,Germany,Berlin,AAA Running Shoe,Sportswear,66,28.09,0.150000006,22.24,SafeAndFast,1883.1
10990,2017,Qtr 4,October,28,Eintrach GS,Germany,Berlin,Basket Shoes,Sportswear,65,10.39,0,8.78,SafeAndFast,1883.1
10990,2017,Qtr 4,October,28,Eintrach GS,Germany,Berlin,Baywatch Swimsuit,Swimwear,60,7.49,0.150000006,6.76,SafeAndFast,1883.1
10990,2017,Qtr 4,October,28,Eintrach GS,Germany,Berlin,Feiss Fleece Trousers,Sportswear,65,39.37,0.150000006,33.18,SafeAndFast,1883.1
10991,2017,Qtr 4,November,28,Grunewald,Germany,Cunewalde,Borat Mankini Swimsuit,Men's Clothes,90,405.14,0.200000003,304.7,SafeAndFast,1774.84
10991,2017,Qtr 4,November,28,Grunewald,Germany,Cunewalde,Mr2 Trousers,Men's Clothes,50,18.08,0.200000003,16.17,SafeAndFast,1774.84
10991,2017,Qtr 4,November,28,Grunewald,Germany,Cunewalde,US-Master Jeans,Men's Clothes,20,29.84,0.200000003,24.98,SafeAndFast,1774.84
10992,2017,Qtr 4,November,28,Warp AG,Germany,Frankfurt a.M.,Oyaki Kimono,Women's Clothes,2,12.8,0,8.96,SafeAndFast,1460.44
10993,2017,Qtr 4,October,28,Don Balón,Mexico,México D.F.,Davenport Shoes,Men's Footwear,50,125.88,0.25,100.74,World Wide Transports,1192.26
10993,2017,Qtr 4,October,28,Don Balón,Mexico,México D.F.,Duck Shirt,Baby Clothes,35,10.12,0.25,7.28,World Wide Transports,1192.26
10994,2018,Qtr 2,May,31,Eintrach GS,Germany,Berlin,Rasta WCT,Sportswear,18,8.21,0.050000001,6.69,SafeAndFast,1883.1
10995,2017,Qtr 4,October,29,La Moda Pasada,Mexico,México D.F.,Game Over T-Shirt,Sportswear,4,5.21,0,4.44,SafeAndFast,215.68
10995,2017,Qtr 4,October,29,La Moda Pasada,Mexico,México D.F.,Summit Hiking Boots,Men's Footwear,20,99.79,0,82.74,SafeAndFast,215.68
10996,2017,Qtr 4,October,29,Grunewald,Germany,Cunewalde,Walking Shoes,Women's Footwear,40,14.21,0,10.95,SafeAndFast,1774.84
10997,2018,Qtr 3,July,1,Los Vatos Locos,Venezuela,Barquisimeto,Riviera Swimsuit,Swimwear,50,20.33,0,15.12,SafeAndFast,536.66
10997,2018,Qtr 3,July,1,Los Vatos Locos,Venezuela,Barquisimeto,Rodbye Troje,Baby Clothes,20,12.62,0.25,9.07,SafeAndFast,536.66
10997,2018,Qtr 3,July,1,Los Vatos Locos,Venezuela,Barquisimeto,Winter Boots,Women's Footwear,20,75.37,0.25,70.81,SafeAndFast,536.66
10998,2017,Qtr 4,October,30,Slotzy Danz,Poland,Warszawa,AAA Running Shoe,Sportswear,7,29.11,0,22.24,SafeAndFast,282.39
10998,2017,Qtr 4,October,30,Slotzy Danz,Poland,Warszawa,Bow tie,Men's Clothes,30,7.69,0,6.61,SafeAndFast,282.39
10998,2017,Qtr 4,October,30,Slotzy Danz,Poland,Warszawa,Samba Soccer Socks,Men's Clothes,12,4.13,0,3.9,SafeAndFast,282.39
10998,2017,Qtr 4,October,30,Slotzy Danz,Poland,Warszawa,X-Train Shoes,Children's Clothes,20,31.66,0,24.39,SafeAndFast,282.39
10999,2018,Qtr 3,July,1,Casual Clothing,Germany,Köln,Duck Shirt,Baby Clothes,20,9.5,0.050000001,7.28,SafeAndFast,549.79
10999,2018,Qtr 3,July,1,Casual Clothing,Germany,Köln,Summit Hiking Boots,Men's Footwear,15,98.47,0.050000001,82.74,SafeAndFast,549.79
10999,2018,Qtr 3,July,1,Casual Clothing,Germany,Köln,Wrap Skirt,Women's Clothes,21,12.04,0.050000001,10.95,SafeAndFast,549.79
11000,2018,Qtr 1,January,2,Boleros,Ireland,Cork,Rossi Shorts,Women's Clothes,25,20.39,0.25,19.34,SafeAndFast,2544.25
11000,2018,Qtr 1,January,2,Boleros,Ireland,Cork,Samba Soccer Socks,Men's Clothes,30,4.34,0.25,3.9,SafeAndFast,2544.25
11000,2018,Qtr 1,January,2,Boleros,Ireland,Cork,Wrap Skirt,Women's Clothes,30,12.42,0,10.95,SafeAndFast,2544.25
11001,2018,Qtr 3,July,4,Sport & Fritid AB,Sweden,Bräcke,Feiss Fleece Trousers,Sportswear,6,36.25,0,33.18,SafeAndFast,359.91
11001,2018,Qtr 3,July,4,Sport & Fritid AB,Sweden,Bräcke,Ravellis Träskor,Women's Footwear,25,3.82,0,2.65,SafeAndFast,359.91
11001,2018,Qtr 3,July,4,Sport & Fritid AB,Sweden,Bräcke,Rodbye Troje,Baby Clothes,25,13.14,0,9.07,SafeAndFast,359.91
11001,2018,Qtr 3,July,4,Sport & Fritid AB,Sweden,Bräcke,Runner Shoes,Children's Clothes,60,42.81,0,33.11,SafeAndFast,359.91
11002,2017,Qtr 3,September,2,Boleros,Ireland,Cork,Aino Shoes,Baby Clothes,56,25.34,0,21.11,SafeAndFast,2544.25
11002,2017,Qtr 3,September,2,Boleros,Ireland,Cork,Feiss Fleece Trousers,Sportswear,40,42.23,0,33.18,SafeAndFast,2544.25
11002,2017,Qtr 3,September,2,Boleros,Ireland,Cork,LA. Shorts,Swimwear,15,5.8,0.150000006,5.17,SafeAndFast,2544.25
11002,2017,Qtr 3,September,2,Boleros,Ireland,Cork,Walking Shoes,Women's Footwear,24,12.86,0.150000006,10.95,SafeAndFast,2544.25
